,Feature,POS,KiC,SiC,PeiC,ZiC,Di_Freq,Sum_Zjc,Di_Uniq,DBDi,SenticNet
11059,fix.symantec,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11060,novice.even,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11061,afterthought,NN,-1,1,-1.0,3,4.372948358395186e-06,4,0.75,3.2797112687963896e-06,-0.82
11062,tack,VBN,-1,1,-1.0,3,4.372948358395186e-06,6,0.5,2.186474179197593e-06,-0.04
11063,clash,VBG,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,-0.08
11064,tester,NN,-1,1,-1.0,14,2.0407092339177537e-05,19,0.7368421052631579,1.5036804881499237e-05,0.829
11065,digest,VBN,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,0.753
11066,alternatively,RB,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,0.129
11067,behalf,NN,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,0.922
11068,telnet,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.797
11069,standstill.i,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11070,suppost,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11071,rigorous,JJ,-1,1,-1.0,1,1.4576494527983955e-06,5,0.2,2.915298905596791e-07,
11072,determination,NN,-1,1,-1.0,3,4.372948358395186e-06,4,0.75,3.2797112687963896e-06,0.847
11073,AntiSpam.I,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11074,finding,NNS,0,2,0.0,8,1.1661195622387164e-05,14,0.5714285714285714,6.663540355649808e-06,
11075,meticulous,JJ,-1,1,-1.0,3,4.372948358395186e-06,5,0.6,2.6237690150371116e-06,0.607
11076,pop.i,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11077,one.it,NN,-1,1,-1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,
11078,boot.the,VB,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11079,spam.i,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11080,get.it,VBP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11081,utilization,NN,-1,1,-1.0,5,7.288247263991977e-06,5,1.0,7.288247263991977e-06,0.106
11082,get.i,VB,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11083,much.just,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11084,2ghz,NN,-1,1,-1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,
11085,norton.one,VBP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11086,InterDev,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11087,Studio.NET,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11088,tools.problems,NNS,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11089,bleak.two,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11090,rev,NN,-1,1,-1.0,1,1.4576494527983955e-06,4,0.25,3.644123631995989e-07,
11091,invoke,VBD,-1,1,-1.0,4,5.830597811193582e-06,5,0.8,4.664478248954866e-06,-0.74
11092,reinvoke,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11093,on.went,RB,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11094,Symmatec,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11095,default.bottom,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11096,feature.summary,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11097,spam.When,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11098,bottleneck,NN,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,-0.95
11099,hour.it,NN,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
11100,trigger,VBZ,-1,1,-1.0,4,5.830597811193582e-06,17,0.23529411764705882,1.3719053673396664e-06,-0.72
11101,processing!note,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11102,indentify,VB,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11103,inbox,NN,-1,1,-1.0,10,1.4576494527983954e-05,12,0.8333333333333334,1.2147078773319962e-05,0.935
11104,sender.Norton,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11105,Manual.Norton,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11106,fallen.The,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11107,gold,NN,-1,1,-1.0,15,2.186474179197593e-05,37,0.40540540540540543,8.864084510260513e-06,0.8
11108,luster,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.657
11109,low.I,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11110,rebated,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11111,6.x,NN,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11112,tooltip,NNS,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,0.102
11113,import.Symantec,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11114,ZA,NNP,-2,2,-1.0,46,6.705187482872619e-05,46,1.0,6.705187482872619e-05,
11115,AntiSPam,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11116,5.x,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11117,Anti-spam,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11118,to.problem,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11119,EVERYTIME,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11120,aformentioned,JJ,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
11121,DETECTION,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11122,luck.i,NN,-1,1,-1.0,1,1.4576494527983955e-06,4,0.25,3.644123631995989e-07,
11123,Washer,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11124,did!my,VBP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11125,that.the,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11126,case.after,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11127,alone.i,RB,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11128,blindly,RB,-1,1,-1.0,5,7.288247263991977e-06,5,1.0,7.288247263991977e-06,0.798
11129,more.sorry,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11130,would.if,VBP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11131,beleave,VB,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11132,control.i,NN,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
11133,thunderbird,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11134,in.If,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11135,fire.or,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11136,manageable,JJ,-1,1,-1.0,3,4.372948358395186e-06,6,0.5,2.186474179197593e-06,0.642
11137,again.now,NN,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,
11138,spooler,NN,-1,1,-1.0,1,1.4576494527983955e-06,7,0.14285714285714285,2.082356361140565e-07,
11139,Felt,NNP,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11140,usable.echoing,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11141,queue,VBG,-1,1,-1.0,5,7.288247263991977e-06,9,0.5555555555555556,4.049026257773321e-06,-0.1
11142,emails.A,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11143,spew,VBG,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,-0.92
11144,allegedly,RB,-1,1,-1.0,4,5.830597811193582e-06,8,0.5,2.915298905596791e-06,0.758
11145,fixed.I,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11146,mcse,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11147,antispam2005,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11148,Lot,NNP,-2,2,-1.0,3,4.372948358395186e-06,5,0.6,2.6237690150371116e-06,
11149,Antospam,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11150,follower,NN,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,0.081
11151,Bullock,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11152,afflict,VBZ,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,-0.74
11153,wake,VBP,-1,1,-1.0,21,3.0610638508766306e-05,84,0.25,7.652659627191577e-06,0.928
11154,itlock,VBZ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11155,populate,VB,-1,1,-1.0,5,7.288247263991977e-06,7,0.7142857142857143,5.205890902851413e-06,0.075
11156,cursing,NN,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
11157,relavent,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11158,Intelligent,NNP,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
11159,Updater,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11160,futile.This,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11161,Cleansweep,NNP,-1,1,-1.0,7,1.0203546169588768e-05,7,1.0,1.0203546169588768e-05,
11162,program.too,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11163,alternative.norton,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11164,transparently,RB,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,
11165,gummed,JJ,-1,1,-1.0,3,4.372948358395186e-06,4,0.75,3.2797112687963896e-06,
11166,zippy,JJ,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,0.658
11167,Navigation,NNP,-1,1,-1.0,11,1.603414398078235e-05,18,0.6111111111111112,9.798643543811438e-06,
11168,molasses,NNS,-1,1,-1.0,4,5.830597811193582e-06,9,0.4444444444444444,2.591376804974925e-06,0.047
11169,Wizzard,NNP,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11170,help.i,JJ,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11171,suppode,VB,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11172,down?other,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11173,support.this,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11174,relieved,JJ,-1,1,-1.0,4,5.830597811193582e-06,5,0.8,4.664478248954866e-06,0.063
11175,now.this,NN,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
11176,consistently.when,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11177,interested.big,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11178,pinpoint,VB,-1,1,-1.0,4,5.830597811193582e-06,7,0.5714285714285714,3.331770177824904e-06,0.828
11179,issue.antivirus,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11180,keystoke,NNS,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11181,analyst,NNS,-1,1,-1.0,4,5.830597811193582e-06,6,0.6666666666666666,3.887065207462388e-06,0.711
11182,needeless,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11183,products.Symantec,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11184,installation.stay,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11185,respresentative,NNS,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11186,NortonAV,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11187,waythat,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11188,seconds.even,NNS,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11189,harddisk,NN,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11190,myself.just,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11191,much.why,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11192,afterword,NNS,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,-0.08
11193,toget,VB,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11194,evenif,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11195,Cold,NNP,-1,1,-1.0,5,7.288247263991977e-06,5,1.0,7.288247263991977e-06,
11196,Fusion,NNP,-1,1,-1.0,7,1.0203546169588768e-05,7,1.0,1.0203546169588768e-05,
11197,why,NN,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,
11198,pawn,VBP,-1,1,-1.0,3,4.372948358395186e-06,7,0.42857142857142855,1.8741207250265082e-06,0.115
11199,ben,VBN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11200,-5-million,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11201,non-neccesary,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11202,tricky.reboot,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11203,hmm.finally,RB,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11204,technician.two,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11205,fluke,NN,-1,1,-1.0,2,2.915298905596791e-06,15,0.13333333333333333,3.887065207462388e-07,
11206,software.buyer,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11207,unexpectedly,RB,-1,1,-1.0,4,5.830597811193582e-06,6,0.6666666666666666,3.887065207462388e-06,-0.87
11208,it.major,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11209,bugware,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11210,running.A,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11211,mater,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.809
11212,Ontop,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11213,Javascript,NNP,-1,1,-1.0,5,7.288247263991977e-06,5,1.0,7.288247263991977e-06,
11214,j,NNS,-1,1,-1.0,3,4.372948358395186e-06,9,0.3333333333333333,1.4576494527983953e-06,
11215,trial!it,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11216,Symantis,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11217,intallation,NN,-1,1,-1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,
11218,NPF,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11219,tolerable,JJ,-1,1,-1.0,3,4.372948358395186e-06,13,0.23076923076923078,1.0091419288604276e-06,0.82
11220,zilion,NNS,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11221,anyting,NN,-1,1,-1.0,2,2.915298905596791e-06,4,0.5,1.4576494527983955e-06,
11222,Symatec,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11223,nav2004,NN,-1,1,-1.0,5,7.288247263991977e-06,5,1.0,7.288247263991977e-06,
11224,recommen,VB,-1,1,-1.0,6,8.745896716790372e-06,7,0.8571428571428571,7.496482900106033e-06,
11225,Latitude,NNP,-1,1,-1.0,2,2.915298905596791e-06,7,0.2857142857142857,8.32942544456226e-07,
11226,C600,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11227,luddite,NN,-1,1,-1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,
11228,weekday,NNS,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11229,COMPUTER,NNP,-1,1,-1.0,7,1.0203546169588768e-05,8,0.875,8.928102898390172e-06,
11230,purchase.NEVER,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11231,AGAIN,NNP,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
11232,coworker,NNS,-1,1,-1.0,4,5.830597811193582e-06,8,0.5,2.915298905596791e-06,0.059
11233,lesson.i,NN,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
11234,maintain.It,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11235,cater,VBG,-1,1,-1.0,3,4.372948358395186e-06,5,0.6,2.6237690150371116e-06,0.88
11236,recomment,VB,-1,1,-1.0,1,1.4576494527983955e-06,3,0.3333333333333333,4.858831509327985e-07,
11237,hasent,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11238,cheerfully,RB,-1,1,-1.0,2,2.915298905596791e-06,4,0.5,1.4576494527983955e-06,0.338
11239,smoke,VBG,-1,1,-1.0,5,7.288247263991977e-06,41,0.12195121951219512,8.888106419502411e-07,-0.85
11240,vow,VBD,-1,1,-1.0,4,5.830597811193582e-06,4,1.0,5.830597811193582e-06,0.122
11241,prevention,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,-0.88
11242,a8key,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11243,numeric,JJ,-1,1,-1.0,3,4.372948358395186e-06,4,0.75,3.2797112687963896e-06,0.051
11244,char,NNS,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,-0.06
11245,AntiVirus.Avoid,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11246,Engineer.Second,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11247,viress,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11248,install.the,NN,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,
11249,functionale,VBD,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11250,legimiate,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11251,Symantantec,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11252,lightly,RB,-1,1,-1.0,3,4.372948358395186e-06,12,0.25,1.0932370895987965e-06,
11253,computer.a,NN,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
11254,contaminate,VB,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,-0.85
11255,way.there,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11256,support.if,NN,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,
11257,computers.first,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11258,updates.installed,VBD,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11259,that.Anyway,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11260,disabled.call,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11261,rescind,VBP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,-0.81
11262,hitch.nav,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11263,McAffe,NNP,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11264,works.let,VBD,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11265,journey,NN,-1,1,-1.0,13,1.894944288637914e-05,14,0.9285714285714286,1.7595911251637773e-05,0.869
11266,Nope,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11267,oxymoron,NN,-1,1,-1.0,3,4.372948358395186e-06,4,0.75,3.2797112687963896e-06,-0.91
11268,assistance.these,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11269,bozo,NN,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11270,noodle,VBG,-1,1,-1.0,1,1.4576494527983955e-06,2,0.5,7.288247263991978e-07,0.026
11271,software!I,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11272,day.after,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11273,farewell,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.062
11274,$,NN,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,
11275,MCAffee,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11276,investor,NNS,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,0.076
11277,usee,VBG,-1,1,-1.0,5,7.288247263991977e-06,9,0.5555555555555556,4.049026257773321e-06,
11278,Dance,NNP,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11279,scheme.,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11280,bsds.,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11281,customers.,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11282,solutions.,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11283,annually,RB,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,-0.74
11284,expensive.,VBN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11285,weed.I,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11286,different.here,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11287,machine.,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11288,mcafee,NN,-1,1,-1.0,7,1.0203546169588768e-05,7,1.0,1.0203546169588768e-05,
11289,it.,NN,-1,1,-1.0,3,4.372948358395186e-06,6,0.5,2.186474179197593e-06,
11290,inroad,NNS,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,-0.75
11291,acclaimed,JJ,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,0.91
11292,reportedly,RB,-1,1,-1.0,2,2.915298905596791e-06,4,0.5,1.4576494527983955e-06,-0.88
11293,Grisoft,NNP,-1,1,-1.0,3,4.372948358395186e-06,3,1.0,4.372948358395186e-06,
11294,e-trust,JJ,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11295,aggravate,VBN,-1,1,-1.0,2,2.915298905596791e-06,6,0.3333333333333333,9.71766301865597e-07,-0.35
11296,Nortons,NNPS,-1,1,-1.0,12,1.7491793433580745e-05,12,1.0,1.7491793433580745e-05,
11297,mangled,JJ,-1,1,-1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,-0.62
11298,manually.skip,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11299,signficant,JJ,-1,1,-1.0,2,2.915298905596791e-06,2,1.0,2.915298905596791e-06,
11300,permanantly,RB,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11301,crippled,JJ,-1,1,-1.0,5,7.288247263991977e-06,6,0.8333333333333334,6.073539386659981e-06,-0.78
11302,drone,VBG,-1,1,-1.0,1,1.4576494527983955e-06,3,0.3333333333333333,4.858831509327985e-07,-0.83
11303,RDRAM,NNP,-1,1,-1.0,2,2.915298905596791e-06,3,0.6666666666666666,1.943532603731194e-06,
11304,nav2003,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11305,PC.Here,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11306,compressed,JJ,-1,1,-1.0,4,5.830597811193582e-06,7,0.5714285714285714,3.331770177824904e-06,
11307,nestle,VBN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.74
11308,confines,NNS,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,0.923
11309,execution.oh,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11310,end.A,NNP,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
11311,acdsee,NN,-1,1,-1.0,1,1.4576494527983955e-06,1,1.0,1.4576494527983955e-06,
