,Feature,POS,KiC,SiC,PeiC,ZiC,Di_Freq,Sum_Zjc,Di_Uniq,DBDi,SenticNet
15511,charge.Flakey,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15512,maddening,JJ,-1,1,-1.0,2,3.6061116380040892e-06,5,0.4,1.4424446552016358e-06,-0.32
15513,unhelpful,JJ,-1,1,-1.0,6,1.0818334914012268e-05,21,0.2857142857142857,3.0909528325749335e-06,-0.34
15514,Kensington,NNP,-1,1,-1.0,7,1.2621390733014313e-05,7,1.0,1.2621390733014313e-05,
15515,model.just,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15516,did.if,VBP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15517,handsomely,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15518,dear,JJ,-5,5,-1.0,11,1.983361400902249e-05,13,0.8461538461538461,1.6782288776865186e-05,0.75
15519,us.If,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15520,Brickbox,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15521,g4.please,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15522,possible.sincerely,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15523,Michael,NNP,-1,1,-1.0,3,5.409167457006134e-06,7,0.42857142857142855,2.3182146244312e-06,
15524,Huang,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15525,SupportMacally,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15526,USA4601,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15527,E.,NNP,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
15528,Dr.Ontario,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15529,us.clearly,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15530,it.recently,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15531,issue.Customers,NNPS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15532,eligible,JJ,-1,1,-1.0,2,3.6061116380040892e-06,9,0.2222222222222222,8.013581417786864e-07,0.641
15533,dire,JJ,-1,1,-1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,-0.89
15534,do.please,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15535,advise.sincerely,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15536,claim.ultimately,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15537,more.This,NNPS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15538,intermittently,RB,-1,1,-1.0,15,2.704583728503067e-05,20,0.75,2.0284377963773002e-05,
15539,Notebooks,NNPS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15540,MC,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15541,ADPATER,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15542,pricier,JJR,-1,1,-1.0,3,5.409167457006134e-06,5,0.6,3.2455004742036804e-06,-0.80
15543,coincidence,NN,-1,1,-1.0,5,9.015279095010223e-06,9,0.5555555555555556,5.008488386116791e-06,0.898
15544,risky,JJ,-1,1,-1.0,5,9.015279095010223e-06,9,0.5555555555555556,5.008488386116791e-06,-0.08
15545,await,VBP,-1,1,-1.0,12,2.1636669828024536e-05,23,0.5217391304347826,1.1288697301578018e-05,-0.65
15546,powebook,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15547,G4s,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15548,G3s,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15549,squeaky,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15550,relive,VBN,-1,1,-1.0,2,3.6061116380040892e-06,4,0.5,1.8030558190020446e-06,
15551,alternately,RB,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15552,noises.returned,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15553,charging.but,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15554,perfect.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15555,buzz2,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15556,wrapi,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15557,cough,VBN,-1,1,-1.0,3,5.409167457006134e-06,8,0.375,2.0284377963773e-06,-0.09
15558,guage,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.726
15559,Eastern,NNP,-1,1,-1.0,3,5.409167457006134e-06,4,0.75,4.0568755927546e-06,
15560,sporadic,JJ,-1,1,-1.0,5,9.015279095010223e-06,7,0.7142857142857143,6.439485067864445e-06,-0.72
15561,occurrence,NN,-1,1,-1.0,2,3.6061116380040892e-06,7,0.2857142857142857,1.0303176108583112e-06,0.043
15562,anyhow,RB,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,-0.93
15563,along.anyhow,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15564,laptop.on,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15565,belly,NN,-1,1,-1.0,1,1.8030558190020446e-06,5,0.2,3.6061116380040895e-07,0.968
15566,nothing.when,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15567,pliers.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15568,automate,VBN,-1,1,-1.0,8,1.4424446552016357e-05,62,0.12903225806451613,1.8612189099375945e-06,0.798
15569,limbo,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.085
15570,computers.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15571,dough,NN,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,0.028
15572,computer.they,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15573,240V,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15574,combinatorial,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.93
15575,bum,NN,-1,1,-1.0,3,5.409167457006134e-06,4,0.75,4.0568755927546e-06,-0.07
15576,differnt,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15577,comany,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15578,M8482,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15579,differnet,NN,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
15580,wrapper,NN,-1,1,-1.0,2,3.6061116380040892e-06,6,0.3333333333333333,1.2020372126680297e-06,-0.84
15581,leavesthe,VBP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15582,knck,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15583,Overstock,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15584,insult,VBG,-1,1,-1.0,7,1.2621390733014313e-05,32,0.21875,2.760929222846881e-06,-0.91
15585,much.when,JJ,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15586,divert,VBN,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,0.893
15587,messaging,NN,-1,1,-1.0,3,5.409167457006134e-06,11,0.2727272727272727,1.4752274882744e-06,
15588,callback.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15589,Powersaver,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15590,is.if,VBP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15591,annoying.i,JJ,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,
15592,evidently,RB,-1,1,-1.0,8,1.4424446552016357e-05,16,0.5,7.2122232760081784e-06,0.869
15593,percentage,NN,-1,1,-1.0,4,7.2122232760081784e-06,11,0.36363636363636365,2.6226266458211558e-06,0.094
15594,multimeter,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15595,lead.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15596,another.This,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15597,first.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15598,refund.the,NN,-1,1,-1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,
15599,capital,NN,-1,1,-1.0,2,3.6061116380040892e-06,20,0.1,3.6061116380040895e-07,0.101
15600,refurbished.ultimately,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15601,65watt,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15602,yourself.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15603,mac!macally,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15604,charger.all,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15605,acronym,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15606,Purchase,NNP,-1,1,-1.0,1,1.8030558190020446e-06,5,0.2,3.6061116380040895e-07,
15607,obligation,NN,-1,1,-1.0,1,1.8030558190020446e-06,5,0.2,3.6061116380040895e-07,0.055
15608,splice,VBG,-1,1,-1.0,3,5.409167457006134e-06,9,0.3333333333333333,1.8030558190020446e-06,
15609,spontaneously,RB,-1,1,-1.0,6,1.0818334914012268e-05,8,0.75,8.1137511855092e-06,0.907
15610,hammer,NN,-1,1,-1.0,10,1.8030558190020446e-05,14,0.7142857142857143,1.287897013572889e-05,-0.05
15611,craigslist,NN,-1,1,-1.0,4,7.2122232760081784e-06,4,1.0,7.2122232760081784e-06,
15612,coconutbattery,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15613,scrounge,VBD,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.86
15614,applecare,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15615,january,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15616,microcenter,NNP,-1,1,-1.0,4,7.2122232760081784e-06,4,1.0,7.2122232760081784e-06,
15617,product.now,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15618,AGAIN,NNP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15619,year.thank,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15620,charger.The,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15621,oscillate.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15622,ISNT,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15623,NOT.This,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15624,work.consider,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15625,corner.do,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15626,exaggerate,VBG,-1,1,-1.0,3,5.409167457006134e-06,8,0.375,2.0284377963773e-06,-0.82
15627,representative,NN,-1,1,-1.0,13,2.343972564702658e-05,34,0.38235294117647056,8.962248041510162e-06,0.942
15628,futility,NN,-1,1,-1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,-0.91
15629,stonewall,VBN,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,
15630,virtue,NN,-1,1,-1.0,1,1.8030558190020446e-06,4,0.25,4.5076395475051115e-07,0.168
15631,days.I,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15632,home.The,NNP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15633,presume,VBG,-1,1,-1.0,4,7.2122232760081784e-06,8,0.5,3.6061116380040892e-06,-0.71
15634,refund.i,NN,-1,1,-1.0,4,7.2122232760081784e-06,11,0.36363636363636365,2.6226266458211558e-06,
15635,alternative.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15636,outsource,VB,-1,1,-1.0,3,5.409167457006134e-06,13,0.23076923076923078,1.2482694131552619e-06,
15637,hazardous,JJ,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,-0.85
15638,ibook.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15639,endlessly,RB,-1,1,-1.0,2,3.6061116380040892e-06,6,0.3333333333333333,1.2020372126680297e-06,0.839
15640,Management,NNP,-1,1,-1.0,4,7.2122232760081784e-06,14,0.2857142857142857,2.0606352217166225e-06,
15641,PMU,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15642,users.I,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15643,MusiXstation,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15644,models.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15645,kitchen.pros,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15646,reasearch,NN,-1,1,-1.0,4,7.2122232760081784e-06,7,0.5714285714285714,4.121270443433245e-06,
15647,grand?there,NNS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15648,bandwith,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15649,side!watch,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15650,Antonline,NNP,-1,1,-1.0,4,7.2122232760081784e-06,4,1.0,7.2122232760081784e-06,
15651,burnt,JJ,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,-0.70
15652,SOYO,NNP,-1,1,-1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
15653,predicament,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,-0.81
15654,fixed,JJ,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,-0.84
15655,camcorder.when,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15656,severely,RB,-1,1,-1.0,6,1.0818334914012268e-05,18,0.3333333333333333,3.6061116380040892e-06,-0.82
15657,removed.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15658,bougth,VBP,-2,2,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15659,DSR,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15660,desadvantage,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15661,stablity,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15662,hight,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15663,buterfly,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15664,dgk,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15665,theWhiBal,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15666,x3,NN,-1,1,-1.0,4,7.2122232760081784e-06,5,0.8,5.769778620806543e-06,
15667,WhiBal,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15668,laynard.i,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15669,thewhibal,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15670,thet,NN,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
15671,VAIO,NNP,-1,1,-1.0,3,5.409167457006134e-06,7,0.42857142857142855,2.3182146244312e-06,
15672,overdesigned,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15673,i.link,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15674,Thin,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15675,money.shame,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15676,mangle,VBG,-1,1,-1.0,3,5.409167457006134e-06,4,0.75,4.0568755927546e-06,-0.66
15677,sizething,NN,-1,1,-1.0,3,5.409167457006134e-06,3,1.0,5.409167457006134e-06,
15678,noti,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15679,repeatdo,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15680,camcorderthere,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15681,thisi,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15682,amazon.comi,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15683,caseit,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15684,despicable,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.88
15685,thereif,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15686,literallyliterally,RB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15687,atlantic,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.079
15688,oceando,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15689,SOMEONE,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15690,zr20,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15691,hummmm,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15692,pvdc152,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15693,mesasge,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15694,birth,NN,-1,1,-1.0,4,7.2122232760081784e-06,10,0.4,2.8848893104032716e-06,0.95
15695,zr10,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15696,missing,JJ,-1,1,-1.0,5,9.015279095010223e-06,24,0.20833333333333334,1.8781831447937964e-06,-0.81
15697,Joanne,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15698,Fred,NNP,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
15699,ZR,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15700,strangely,RB,-1,1,-1.0,5,9.015279095010223e-06,18,0.2777777777777778,2.5042441930583955e-06,-0.82
15701,un-lifelike,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15702,WASIT,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15703,DOSE,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15704,CAMRA,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15705,4pin,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15706,responsibility,NN,-1,1,-1.0,12,2.1636669828024536e-05,26,0.46153846153846156,9.986155305242095e-06,0.866
15707,Lukwerks,NNPS,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15708,replaced.in,JJ,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15709,results.all,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15710,troubling,JJ,-1,1,-1.0,2,3.6061116380040892e-06,4,0.5,1.8030558190020446e-06,0.809
15711,speculate,VBP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,-0.90
15712,functioning,NN,-1,1,-1.0,2,3.6061116380040892e-06,7,0.2857142857142857,1.0303176108583112e-06,
15713,cameras.i,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15714,Wilife,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15715,1000uf,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15716,encasement,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15717,sawtooth,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15718,kernel,NN,-1,1,-1.0,1,1.8030558190020446e-06,16,0.0625,1.1269098868762779e-07,0.029
15719,that.best,JJS,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15720,vilppu,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15721,trouble.to,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15722,grabber,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15723,them.Then,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15724,years?in,JJ,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15725,WindowsME,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15726,trashcan,NN,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,-0.08
15727,Boooo,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15728,Hissss!No,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15729,Win95,NNP,-1,1,-1.0,1,1.8030558190020446e-06,7,0.14285714285714285,2.575794027145778e-07,
15730,executable,JJ,-1,1,-1.0,2,3.6061116380040892e-06,7,0.2857142857142857,1.0303176108583112e-06,-0.84
15731,happen.when,VB,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15732,initialize,VB,-1,1,-1.0,9,1.62275023710184e-05,20,0.45,7.3023760669582805e-06,0.829
15733,responder,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15734,earliest,JJS,-1,1,-1.0,1,1.8030558190020446e-06,6,0.16666666666666666,3.005093031670074e-07,
15735,pitifully,RB,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,-0.43
15736,radio.It,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15737,slowly.I,NNP,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15738,stopwatch,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,0.898
15739,Broadcast,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15740,Data,NNP,-1,1,-1.0,8,1.4424446552016357e-05,41,0.1951219512195122,2.8145261564909965e-06,
15741,Hour,NNP,-1,1,-1.0,2,3.6061116380040892e-06,3,0.6666666666666666,2.4040744253360593e-06,
15742,Development,NNP,-1,1,-1.0,1,1.8030558190020446e-06,10,0.1,1.8030558190020448e-07,
15743,pre-select,VBD,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15744,song.if,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15745,permanently,RB,-1,1,-1.0,9,1.62275023710184e-05,19,0.47368421052631576,7.686711649429768e-06,-0.87
15746,eMarker.com,NNP,-1,1,-1.0,4,7.2122232760081784e-06,4,1.0,7.2122232760081784e-06,
15747,pages.for,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15748,support.the,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15749,Team,NNP,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,
15750,E-marker,NNP,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15751,latin,JJ,-1,1,-1.0,2,3.6061116380040892e-06,30,0.06666666666666667,2.4040744253360593e-07,
15752,looking,JJ,-1,1,-1.0,4,7.2122232760081784e-06,13,0.3076923076923077,2.219145623387132e-06,0.752
15753,fom,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15754,unneccesary,JJ,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15755,starcd,NN,-1,1,-1.0,2,3.6061116380040892e-06,2,1.0,3.6061116380040892e-06,
15756,thingermajig,NN,-1,1,-1.0,1,1.8030558190020446e-06,1,1.0,1.8030558190020446e-06,
15757,Ill,NNP,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,
15758,affiliation,NN,-1,1,-1.0,1,1.8030558190020446e-06,2,0.5,9.015279095010223e-07,0.103
15759,elated,JJ,-1,1,-1.0,1,1.8030558190020446e-06,3,0.3333333333333333,6.010186063340148e-07,0.331
